MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	sdss_g'	sdss_g'_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err	sdss_z'	sdss_z'_err
56675.03000001262	8.476281251472068e-17	1.319257850566778e-16	3.694300507985224e-17	2.1205885370627456e-18	4.7719269264763915e-17	3.702620196330461e-18	nan	nan	3.585671032507319e-17	6.443811098418609e-18	4.9533990207213777e-17	4.597593257185241e-18	1.158634488145025e-17	1.1281143758884545e-15	4.181262529470847e-17	2.4669308795441594e-18	nan	nan
56675.080000012626	8.47773551450626e-17	1.2022279331272323e-16	3.690667235193175e-17	2.0639401829396373e-18	4.7676906256777253e-17	3.562420879985659e-18	nan	nan	3.5439847170331754e-17	6.3988372047520495e-18	4.949167894417482e-17	4.543329825731092e-18	1.159635696358689e-17	1.1278850355479611e-15	4.1775243661300465e-17	2.436093538892047e-18	nan	nan
56675.13000001263	8.479063715884093e-17	1.0850138042597339e-16	3.6870614873115904e-17	2.002106203482375e-18	4.763466503396159e-17	3.410475671375661e-18	nan	nan	3.5021017153050237e-17	6.402122150200432e-18	4.944940379386866e-17	4.47634814480552e-18	1.1606405233708732e-17	1.1276548994275471e-15	4.173789544772841e-17	2.4172345613714115e-18	nan	nan
56675.18000001263	8.480264825443518e-17	9.676692457018209e-17	3.6834856375338183e-17	1.9357124624479322e-18	4.7592553184433455e-17	3.248354340130362e-18	nan	nan	3.460086777627391e-17	6.470777035338734e-18	4.9407164747710644e-17	4.401451555538299e-18	1.1616489679749511e-17	1.1274239650258496e-15	4.170058063170567e-17	2.414737168298901e-18	nan	nan
56675.230000012634	8.481337806768911e-17	8.502777945113849e-17	3.6799420589100556e-17	1.865569893818467e-18	4.755057827080308e-17	3.0781358095959493e-18	nan	nan	3.418004654320595e-17	6.621458665181773e-18	4.936496178423917e-17	4.324730624851023e-18	1.162661028962977e-17	1.1271922298345935e-15	4.1663299172711054e-17	2.4292305145053554e-18	nan	nan
56675.28000001264	8.482281617157559e-17	7.329766284007365e-17	3.676433125158552e-17	1.7927103865633506e-18	4.7508747886652646e-17	2.9025590130010662e-18	nan	nan	3.3759200847463676e-17	6.868621774151464e-18	4.932279482190013e-17	4.2534775610481135e-18	1.1636767051249215e-17	1.1269596913385793e-15	4.162605104237976e-17	2.4565889999429825e-18	nan	nan
56675.33000001264	8.483095207585947e-17	6.160075498497506e-17	3.6729612089000384e-17	1.7184303267909614e-18	4.7467069607345515e-17	2.7252272426833826e-18	nan	nan	3.333883475154629e-17	7.220523012318578e-18	4.9280663896462874e-17	4.195937281414463e-18	1.1646959952486027e-17	1.1267263470156681e-15	4.158883621032091e-17	2.4921603515154133e-18	nan	nan
56675.38000001264	8.483777522675879e-17	4.998384654973692e-17	3.6695286834948794e-17	1.6443407048928492e-18	4.742555100824509e-17	2.5508711803809388e-18	nan	nan	3.291902643035756e-17	7.673939688552361e-18	4.923856894926566e-17	4.16081646134851e-18	1.165718898120144e-17	1.1264921943367682e-15	4.155165465019573e-17	2.5314624966627846e-18	nan	nan
56675.430000012646	8.484327500660433e-17	3.8549828015073076e-17	3.666137922160284e-17	1.5724182573395083e-18	4.738419966471476e-17	2.385652280399218e-18	nan	nan	3.249977531694069e-17	8.221386199660662e-18	4.919650995169302e-17	4.156355279042445e-18	1.1667454125233776e-17	1.1262572307658202e-15	4.151450636403029e-17	2.570467893248579e-18	nan	nan
56675.48000001265	8.48474407334976e-17	2.7570152381205154e-17	3.66279129839977e-17	1.505045441644506e-18	4.7343023161227285e-17	2.2374258717732673e-18	nan	nan	3.208108084970763e-17	8.854031342032573e-18	4.915448686797561e-17	4.183735639019839e-18	1.1677755372401076e-17	1.1260214537597839e-15	4.1477391242417425e-17	2.605760615070404e-18	nan	nan
56675.53000001265	8.485026166096677e-17	1.796678308307301e-17	3.659491185239674e-17	1.445016237618088e-18	4.7302029078611687e-17	2.115762741615089e-18	nan	nan	3.1662942459885665e-17	9.562905016487354e-18	4.9112499650897875e-17	4.235210963222371e-18	1.1688092710496798e-17	1.1257848607686235e-15	4.1440309321826185e-17	2.634602556890697e-18	nan	nan
56675.580000012655	nan	nan	3.656239956088078e-17	1.3954711235476782e-18	4.726122499405323e-17	2.031369741539245e-18	nan	nan	nan	nan	4.907054829902906e-17	4.302026767845638e-18	1.1698466127299957e-17	1.1255474492352942e-15	4.1403260547552986e-17	2.654945499358178e-18	nan	nan
56675.63000001266	nan	nan	3.653039983995178e-17	1.3597182244814646e-18	4.7220618482915313e-17	1.994541819586966e-18	nan	nan	nan	nan	4.9028632746553556e-17	4.375761036279763e-18	1.1708875610555261e-17	1.125309216595728e-15	4.136624491959784e-17	2.665418897396481e-18	nan	nan
56675.68000001266	nan	nan	3.6498936424883494e-17	1.340913278644672e-18	4.7180214258392986e-17	2.01095211643644e-18	nan	nan	nan	nan	4.89867529805944e-17	4.448872408890458e-18	1.171932114799145e-17	1.1250701602788189e-15	4.132926236502263e-17	2.665312388256975e-18	nan	nan
56675.73000001266	nan	nan	3.64680285561334e-17	1.3412941914941819e-18	4.7140005577720527e-17	2.0746650281075527e-18	nan	nan	nan	nan	4.894490897825921e-17	4.514992453454805e-18	1.1729802727309618e-17	1.12483027770641e-15	4.129231286761889e-17	2.6545641878398374e-18	nan	nan
56675.780000012666	nan	nan	3.643766226228822e-17	1.3597087720809982e-18	4.709998281774512e-17	2.1750399812531775e-18	nan	nan	nan	nan	4.8903100678024715e-17	4.5690379282349115e-18	1.1740320336187535e-17	1.1245895662932784e-15	4.125539645575144e-17	2.6337607165726598e-18	nan	nan
56675.83000001267	nan	nan	3.6407808691489666e-17	1.393127730667957e-18	4.706013634984832e-17	2.3009727548161246e-18	nan	nan	nan	nan	4.8861328071306264e-17	4.6072204897916296e-18	1.1750873962277548e-17	1.124348023447122e-15	4.1218512999752533e-17	2.604147950502698e-18	nan	nan
56675.88000001267	nan	nan	3.6378438921733654e-17	1.4381793440042226e-18	4.702045656180856e-17	2.442531763180561e-18	nan	nan	nan	nan	4.8819591145226894e-17	4.627012138230671e-18	1.1761463593206312e-17	1.1241056465685444e-15	4.118166254419545e-17	2.5676502090767422e-18	nan	nan
56675.930000012675	nan	nan	3.6349524028153034e-17	1.49153965487867e-18	4.698093383229491e-17	2.591602861106215e-18	nan	nan	nan	nan	4.877788983254023e-17	4.627104466534733e-18	1.1772089216570899e-17	1.1238624330510423e-15	4.1144845016142095e-17	2.526886841711363e-18	nan	nan
56675.98000001268	nan	nan	3.632103508802795e-17	1.5501838241807849e-18	4.694155854908581e-17	2.7418899854202357e-18	nan	nan	nan	nan	4.8736224108923127e-17	4.607382809176592e-18	1.1782750819944076e-17	1.1236183802809895e-15	4.1108060421670635e-17	2.4851689713855592e-18	nan	nan
56676.03000001268	nan	nan	3.629294318078589e-17	1.6115055125857887e-18	4.6902321079919065e-17	2.888646611331423e-18	nan	nan	nan	nan	4.8694593925729257e-17	4.568925065521772e-18	1.1793448390868886e-17	1.1233734856376244e-15	4.107130872228596e-17	2.4464481738402065e-18	nan	nan
56676.080000012684	nan	nan	3.626521937988954e-17	1.6733422169624088e-18	4.686321181621686e-17	3.0283571146208026e-18	nan	nan	nan	nan	4.865299930871256e-17	4.51402597573879e-18	1.1804181916861014e-17	1.123127746493035e-15	4.103458985112814e-17	2.415179963465506e-18	nan	nan
56676.13000001269	nan	nan	3.623783476834525e-17	1.7339482029767042e-18	4.682422113664826e-17	3.1584586027554704e-18	nan	nan	nan	nan	4.861144017059583e-17	4.4462395854405966e-18	1.1814951385406144e-17	1.1228811602121454e-15	4.099790386492681e-17	2.3960623159000648e-18	nan	nan
56676.18000001269	nan	nan	3.621076041746841e-17	1.791945511607253e-18	4.6785339419882327e-17	3.2771250019568775e-18	nan	nan	nan	nan	4.8569916499932874e-17	4.370421048339736e-18	1.1825756783961767e-17	1.1226337241527014e-15	4.096125063401422e-17	2.393546168795673e-18	nan	nan
56676.23000001269	nan	nan	3.618396740787943e-17	1.8462709746680207e-18	4.674655705734126e-17	3.3831091593188603e-18	nan	nan	nan	nan	4.852842826524666e-17	4.292733753820738e-18	1.1836598099953844e-17	1.1223854356652554e-15	4.092463019283338e-17	2.408269976284698e-18	nan	nan
56676.280000012695	nan	nan	3.6157426819482977e-17	1.896127914141065e-18	4.670786441676285e-17	3.4756308431914485e-18	nan	nan	nan	nan	4.848697540930624e-17	4.2205656118974446e-18	1.1847475320777783e-17	1.1221362920931545e-15	4.08880424765504e-17	2.436045273603297e-18	nan	nan
56676.3300000127	nan	nan	3.613110972788908e-17	1.940945725909512e-18	4.666925188410367e-17	3.554299200866201e-18	nan	nan	nan	nan	4.844555793068084e-17	4.162278522911854e-18	1.1858388433795798e-17	1.1218862907725242e-15	4.0851487483139224e-17	2.4721461755686793e-18	nan	nan
56676.3800000127	nan	nan	3.610498721157083e-17	1.9803477404829124e-18	4.663070983803278e-17	3.6190602460328855e-18	nan	nan	nan	nan	4.840417581935504e-17	4.126707575939045e-18	1.1869337426340655e-17	1.1216354290322555e-15	4.081496518018292e-17	2.5120212517426564e-18	nan	nan
56676.430000012704	nan	nan	3.607903034780841e-17	2.0141264705829405e-18	4.6592228666328626e-17	3.670162450501893e-18	nan	nan	nan	nan	4.836282898519009e-17	4.122211621547443e-18	1.1880322285710681e-17	1.1213837041939903e-15	4.077847554539485e-17	2.551584519358014e-18	nan	nan
56676.48000001271	nan	nan	3.6053210217938e-17	2.0422252184985205e-18	4.65537987440165e-17	3.708135264997436e-18	nan	nan	nan	nan	4.8321517451078365e-17	4.14998891067276e-18	1.1891342999170453e-17	1.1211311135721073e-15	4.07420185200193e-17	2.5873744908665584e-18	nan	nan
56676.53000001271	nan	nan	3.6027497894706545e-17	2.0647245343408784e-18	4.651541046251861e-17	3.733776642473194e-18	nan	nan	nan	nan	4.8280241155496595e-17	4.202182737613641e-18	1.1902399553951626e-17	1.120877654473708e-15	4.070559408379569e-17	2.616619612186751e-18	nan	nan
56676.58000001271	nan	nan	3.600186446207474e-17	2.0818325594785136e-18	4.647705417681962e-17	3.748146678706606e-18	nan	nan	nan	nan	4.823900015138341e-17	4.269909540827301e-18	1.1913491937248223e-17	1.1206233241986024e-15	4.0669202234697966e-17	2.637248746783006e-18	nan	nan
56676.630000012716	nan	nan	3.597628099422106e-17	2.0938780836883853e-18	4.6438720303848e-17	3.7525639565460425e-18	nan	nan	nan	nan	4.819779437578476e-17	4.344626567574e-18	1.192462013622482e-17	1.1203681200392952e-15	4.0632842922074666e-17	2.6478770341777774e-18	nan	nan
56676.68000001272	nan	nan	3.595071857057298e-17	2.1013053469689883e-18	4.640039920041028e-17	3.7486023384646125e-18	nan	nan	nan	nan	4.8156623834423734e-17	4.418691865937471e-18	1.1935784138004466e-17	1.1201120392809706e-15	4.059651611756096e-17	2.6477869219859348e-18	nan	nan
56676.73000001272	nan	nan	3.592514826912643e-17	2.1046695197352363e-18	4.6362081257928666e-17	3.7380842035413626e-18	nan	nan	nan	nan	4.8115488533023437e-17	4.485659569276741e-18	1.1946983929674933e-17	1.11985507920148e-15	4.056022178873992e-17	2.6369160447682748e-18	nan	nan
56676.780000012724	nan	nan	3.589954117145621e-17	2.1046319016167143e-18	4.632375684960659e-17	3.723066609521568e-18	nan	nan	nan	nan	4.807438843009143e-17	4.540390474756641e-18	1.1958219498289129e-17	1.1195972370713255e-15	4.052395992750731e-17	2.6158564258979654e-18	nan	nan
56676.83000001273	nan	nan	3.5873868351025016e-17	2.101953499007363e-18	4.628541636686623e-17	3.705815283759055e-18	nan	nan	nan	nan	4.8033323524196923e-17	4.579058346823788e-18	1.1969490830858858e-17	1.1193385101536477e-15	4.048773048928984e-17	2.5858667386333393e-18	nan	nan
56676.88000001273	nan	nan	3.584810088893046e-17	2.0974857349432194e-18	4.624705019019855e-17	3.68876142503456e-18	nan	nan	nan	nan	4.799229381247838e-17	4.599111722528506e-18	1.1980797914359807e-17	1.1190788957042104e-15	4.045153342748816e-17	2.5488923600462256e-18	nan	nan
56676.93000001273	nan	nan	3.582220986316847e-17	2.0921567860526103e-18	4.6208648687341327e-17	3.674436121905712e-18	nan	nan	nan	nan	4.795129926918187e-17	4.599230653908284e-18	1.1992140735725583e-17	1.1188183909713875e-15	4.041536875831074e-17	2.507583967148476e-18	nan	nan
56676.980000012736	nan	nan	3.579616635030344e-17	2.086952086821943e-18	4.6170202246073015e-17	3.665378316968976e-18	nan	nan	nan	nan	4.791033989144584e-17	4.579299335176739e-18	1.2003519281855902e-17	1.1185569931961472e-15	4.03792364128716e-17	2.465296072005988e-18	nan	nan
56677.03000001274	nan	nan	3.5769941429047055e-17	2.0828876061999655e-18	4.613170335843967e-17	3.663364080242868e-18	nan	nan	nan	nan	4.786941565923947e-17	4.540404831652832e-18	1.2014933539602986e-17	1.118294699612039e-15	4.0343136370910136e-17	2.426036910197547e-18	nan	nan
56677.08000001274	nan	nan	3.574350656295836e-17	2.0809581549807124e-18	4.609315292444837e-17	3.667367820740752e-18	nan	nan	nan	nan	4.782852656683964e-17	4.484862628647501e-18	1.2026383495781274e-17	1.1180315074451796e-15	4.030706861419184e-17	2.39433053126651e-18	nan	nan
56677.130000012745	nan	nan	3.571684819410234e-17	2.0814583970485816e-18	4.605455396294885e-17	3.675590250939e-18	nan	nan	nan	nan	4.778767260566173e-17	4.416261410121916e-18	1.2037869137165487e-17	1.1177674139142386e-15	4.0271033116377933e-17	2.3749497263092798e-18	nan	nan
56677.18000001275	nan	nan	3.568997222021054e-17	2.083779241149268e-18	4.601590946728456e-17	3.686225736460505e-18	nan	nan	nan	nan	4.774685375710567e-17	4.339508624839787e-18	1.204939045048298e-17	1.1175024162304227e-15	4.0235029832895135e-17	2.372414461138523e-18	nan	nan
56677.23000001275	nan	nan	3.566288584028998e-17	2.0872379604202044e-18	4.597722247088022e-17	3.697558323235554e-18	nan	nan	nan	nan	4.77060700025714e-17	4.260841128580969e-18	1.2060947422423752e-17	1.1172365115974647e-15	4.01990587515871e-17	2.387372708173304e-18	nan	nan
56677.28000001275	nan	nan	3.563559625167751e-17	2.091171086263862e-18	4.593849596890116e-17	3.708037091925745e-18	nan	nan	nan	nan	4.766532135493588e-17	4.187744009624561e-18	1.2072540039627249e-17	1.1169696972116064e-15	4.016311981369812e-17	2.4155719485757413e-18	nan	nan
56677.33000001276	nan	nan	3.5608110655288865e-17	2.0949639181247494e-18	4.5899732972909586e-17	3.716332324001237e-18	nan	nan	nan	nan	4.7624607791306734e-17	4.1286981350216895e-18	1.2084168288696383e-17	1.1167019702615857e-15	4.012721301315002e-17	2.452211010014586e-18	nan	nan
56677.38000001276	nan	nan	3.55804362489381e-17	2.0980740383211233e-18	4.586093649811147e-17	3.721375557886542e-18	nan	nan	nan	nan	4.758392927877616e-17	4.092669618718315e-18	1.209583215618296e-17	1.116433327928623e-15	4.009133831955193e-17	2.492667889531531e-18	nan	nan
56677.43000001276	nan	nan	3.5552580230677834e-17	2.100049266620308e-18	4.5822109541494006e-17	3.722387115342477e-18	nan	nan	nan	nan	4.754328585311351e-17	4.088138306442485e-18	1.2107531628596007e-17	1.1161637673864047e-15	4.005549565996574e-17	2.5327972015881354e-18	nan	nan
56677.480000012765	nan	nan	3.5524549797844954e-17	2.1005410131002503e-18	4.578325513830381e-17	3.718894236942536e-18	nan	nan	nan	nan	4.7502677442780085e-17	4.116319162244326e-18	1.2119266692398858e-17	1.1158932858010722e-15	4.001968504654779e-17	2.569091326121798e-18	nan	nan
56677.53000001277	nan	nan	3.5496352149207855e-17	2.0993138803902673e-18	4.574437627459682e-17	3.7107426541236715e-18	nan	nan	nan	nan	4.746210409356065e-17	4.1692431887715195e-18	1.213103733400207e-17	1.115621880331205e-15	3.998390642256845e-17	2.5987449699189236e-18	nan	nan
56677.58000001277	nan	nan	3.546799448639805e-17	2.096252193136805e-18	4.570547597651025e-17	3.6981029657262136e-18	nan	nan	nan	nan	4.742156580402443e-17	4.2378950210076214e-18	1.2142843539777586e-17	1.115349548127808e-15	3.9948159775871366e-17	2.6196639793356005e-18	nan	nan
56677.630000012774	nan	nan	3.543948400198057e-17	2.0913641179833333e-18	4.566655724103132e-17	3.6814726560702864e-18	nan	nan	nan	nan	4.7381062519802016e-17	4.313609181322202e-18	1.2154685296042493e-17	1.1150762863342967e-15	3.9912445059857195e-17	2.6304491439694327e-18	nan	nan
56677.68000001278	nan	nan	3.541082789567821e-17	2.0847836226367815e-18	4.562762309247536e-17	3.66167293543241e-18	nan	nan	nan	nan	4.7340594286678184e-17	4.3886415367161716e-18	1.2166562589065543e-17	1.1148020920864836e-15	3.987676221577024e-17	2.6303758683540714e-18	nan	nan
56677.73000001278	nan	nan	3.5382033371985557e-17	2.076770193234282e-18	4.558867653329521e-17	3.639839066772725e-18	nan	nan	nan	nan	4.730016109177596e-17	4.456467920219954e-18	1.2178475405068128e-17	1.1145269625125628e-15	3.984111125981896e-17	2.6193809217152057e-18	nan	nan
56677.78000001278	nan	nan	3.535310762155893e-17	2.0677061433958154e-18	4.554972057505308e-17	3.617400774308453e-18	nan	nan	nan	nan	4.7259762942249206e-17	4.5118928011469484e-18	1.21904237302215e-17	1.1142508947330973e-15	3.980549213324766e-17	2.5980620955300847e-18	nan	nan
56677.830000012786	nan	nan	3.532405784316673e-17	2.0580907193114393e-18	4.55107582274893e-17	3.596049226025133e-18	nan	nan	nan	nan	4.7219399815205546e-17	4.5510518292428356e-18	1.220240755064122e-17	1.1139738858610037e-15	3.976990480363941e-17	2.567690789076349e-18	nan	nan
56677.88000001279	nan	nan	3.529489123724751e-17	2.0485301894869874e-18	4.547179250398796e-17	3.577685666653598e-18	nan	nan	nan	nan	4.7179071699198795e-17	4.571370165880594e-18	1.2214426852396733e-17	1.113695933001539e-15	3.973434925681179e-17	2.5302334621743484e-18	nan	nan
56677.93000001279	nan	nan	3.5265615003046875e-17	2.039722718813104e-18	4.543282640882378e-17	3.564347663509911e-18	nan	nan	nan	nan	4.7138778619982884e-17	4.571516248716265e-18	1.2226481621500965e-17	1.113417033252285e-15	3.969882542387882e-17	2.4883723266168557e-18	nan	nan
56677.980000012794	nan	nan	3.5236236331698306e-17	2.0324367981048484e-18	4.539386295902459e-17	3.5581094183953295e-18	nan	nan	nan	nan	4.709852055895774e-17	4.551373172241198e-18	1.2238571843916556e-17	1.113137183703135e-15	3.966333331699685e-17	2.445505835910089e-18	nan	nan
56678.0300000128	nan	nan	3.5206762431275276e-17	2.027482312130476e-18	4.5354904909267984e-17	3.560310869785309e-18	nan	nan	nan	nan	4.705829751612337e-17	4.51203711308733e-18	1.2250697505550878e-17	1.1128563814362808e-15	3.9627872877410166e-17	2.405699698568801e-18	nan	nan
56678.0800000128	nan	nan	3.5177200467143446e-17	2.0256566830632527e-18	4.531595399033685e-17	3.569536342114673e-18	nan	nan	nan	nan	4.7018109497202874e-17	4.455844293450865e-18	1.2262858592256016e-17	1.1125746235261954e-15	3.959244407270185e-17	2.3735477608245405e-18	nan	nan
56678.1300000128	nan	nan	3.5147556833065114e-17	2.027067932479623e-18	4.527701169617009e-17	3.583637599487225e-18	nan	nan	nan	nan	4.697795648931928e-17	4.386418190309154e-18	1.2275055089831006e-17	1.1122919070396224e-15	3.955704687248101e-17	2.3538992141956637e-18	nan	nan
56678.180000012806	nan	nan	3.511783688111416e-17	2.0309339317441924e-18	4.523807950795348e-17	3.600506435002505e-18	nan	nan	nan	nan	4.6937838465287883e-17	4.30871881206064e-18	1.2287286984017386e-17	1.1120082290355586e-15	3.952168124230466e-17	2.3513444536974122e-18	nan	nan
